index,Core Density,CC AB,F1,Self Activation Status,Impurity
80_With Self Activation_Network_89,80,0.8972273521532583,0.0,With Self Activation,80.0
80_With Self Activation_Network_90,80,0.9934044386034294,0.0,With Self Activation,80.0
80_With Self Activation_Network_91,80,0.9796484269372938,0.0,With Self Activation,80.0
80_With Self Activation_Network_92,80,-0.6018974330144578,0.0,With Self Activation,80.0
80_With Self Activation_Network_93,80,-0.7994640594840704,0.0,With Self Activation,80.0
80_With Self Activation_Network_94,80,0.4331314757423194,0.0,With Self Activation,80.0
80_With Self Activation_Network_95,80,0.4330675055973426,0.0,With Self Activation,80.0
80_With Self Activation_Network_96,80,0.5707118428327271,0.0,With Self Activation,80.0
80_With Self Activation_Network_97,80,0.8859401252252591,0.0,With Self Activation,80.0
80_With Self Activation_Network_98,80,1.0,0.0,With Self Activation,80.0
80_With Self Activation_Network_99,80,0.4039019229441841,0.0,With Self Activation,80.0
80_With Self Activation_Network_0,80,0.9958342804735448,0.0,With Self Activation,100.0
80_With Self Activation_Network_1,80,0.999954167707104,0.0,With Self Activation,100.0
80_With Self Activation_Network_2,80,0.9998575790866344,0.0,With Self Activation,100.0
80_With Self Activation_Network_3,80,0.8653034165536325,0.0,With Self Activation,100.0
80_With Self Activation_Network_4,80,0.9934346390364108,0.0,With Self Activation,100.0
80_With Self Activation_Network_5,80,0.866398285441312,0.0,With Self Activation,100.0
80_With Self Activation_Network_6,80,0.993445338080907,0.0,With Self Activation,100.0
80_With Self Activation_Network_7,80,0.8856013923966006,0.0,With Self Activation,100.0
80_With Self Activation_Network_8,80,0.999900130059698,0.0,With Self Activation,100.0
80_With Self Activation_Network_9,80,0.986846381517767,0.0,With Self Activation,100.0
80_With Self Activation_Network_10,80,0.9877771758146392,0.0,With Self Activation,100.0
80_With Self Activation_Network_11,80,0.9999199991235076,0.0,With Self Activation,100.0
80_With Self Activation_Network_12,80,0.9821030610994498,0.0,With Self Activation,100.0
80_With Self Activation_Network_13,80,0.9981822572151212,0.0,With Self Activation,100.0
80_With Self Activation_Network_14,80,0.946444066070306,0.0,With Self Activation,100.0
80_With Self Activation_Network_15,80,0.9822072183821802,0.0,With Self Activation,100.0
80_With Self Activation_Network_16,80,0.9855440863481616,0.0,With Self Activation,100.0
80_With Self Activation_Network_17,80,0.8938757435768122,0.0,With Self Activation,100.0
80_With Self Activation_Network_18,80,0.9113576779262405,0.0,With Self Activation,100.0
80_With Self Activation_Network_19,80,0.9993296294438424,0.0,With Self Activation,100.0
80_With Self Activation_Network_20,80,0.9794254070916996,0.0,With Self Activation,100.0
80_With Self Activation_Network_21,80,0.997762992726715,0.0,With Self Activation,100.0
80_With Self Activation_Network_22,80,0.999687736594444,0.0,With Self Activation,100.0
80_With Self Activation_Network_23,80,0.8868728266465236,0.0,With Self Activation,100.0
80_With Self Activation_Network_24,80,0.9808952573226348,0.0,With Self Activation,100.0
80_With Self Activation_Network_25,80,0.9930740166173826,0.0,With Self Activation,100.0
80_With Self Activation_Network_26,80,0.9109839962557033,0.0,With Self Activation,100.0
80_With Self Activation_Network_27,80,0.9988774784417256,0.0,With Self Activation,100.0
80_With Self Activation_Network_28,80,0.9122546257108408,0.0,With Self Activation,100.0
80_With Self Activation_Network_29,80,0.869188236082389,0.0,With Self Activation,100.0
80_With Self Activation_Network_30,80,0.996001836361018,0.0,With Self Activation,100.0
80_With Self Activation_Network_31,80,0.9779709647280936,0.0,With Self Activation,100.0
80_With Self Activation_Network_32,80,0.8858975782878679,0.0,With Self Activation,100.0
80_With Self Activation_Network_33,80,0.957377593610041,0.0,With Self Activation,100.0
80_With Self Activation_Network_34,80,0.9950960697908632,0.0,With Self Activation,100.0
80_With Self Activation_Network_35,80,0.9997036380610984,0.0,With Self Activation,100.0
80_With Self Activation_Network_36,80,0.8533468847965949,0.0,With Self Activation,100.0
80_With Self Activation_Network_37,80,0.998290724883535,0.0,With Self Activation,100.0
80_With Self Activation_Network_38,80,-0.9705782904621492,0.0,With Self Activation,100.0
80_With Self Activation_Network_39,80,0.878962627532021,0.0,With Self Activation,100.0
80_With Self Activation_Network_40,80,0.8630200172995736,0.0,With Self Activation,100.0
80_With Self Activation_Network_41,80,0.9359618288067848,0.0,With Self Activation,100.0
80_With Self Activation_Network_42,80,0.9867840270134672,0.0,With Self Activation,100.0
80_With Self Activation_Network_43,80,1.0,0.0,With Self Activation,100.0
80_With Self Activation_Network_44,80,0.9999300179443856,0.0,With Self Activation,100.0
80_With Self Activation_Network_45,80,1.0,0.0,With Self Activation,100.0
80_With Self Activation_Network_46,80,0.892614761544795,0.0,With Self Activation,100.0
80_With Self Activation_Network_47,80,0.941305247576893,0.0,With Self Activation,100.0
80_With Self Activation_Network_48,80,0.9986594206522144,0.0,With Self Activation,100.0
80_With Self Activation_Network_49,80,0.986008822807694,0.0,With Self Activation,100.0
80_With Self Activation_Network_50,80,0.9885779066539094,0.0,With Self Activation,100.0
80_With Self Activation_Network_51,80,0.8374788223471125,0.0,With Self Activation,100.0
80_With Self Activation_Network_52,80,0.9999775640757304,0.0,With Self Activation,100.0
80_With Self Activation_Network_53,80,0.9393984789698748,0.0,With Self Activation,100.0
80_With Self Activation_Network_54,80,0.9069630597793144,0.0,With Self Activation,100.0
80_With Self Activation_Network_55,80,0.8538651600112914,0.0,With Self Activation,100.0
80_With Self Activation_Network_56,80,0.9683251027662588,0.0,With Self Activation,100.0
80_With Self Activation_Network_57,80,0.6834173231981903,0.0,With Self Activation,100.0
80_With Self Activation_Network_58,80,0.9023895258997332,0.0,With Self Activation,100.0
80_With Self Activation_Network_59,80,0.998234500560945,0.0,With Self Activation,100.0
80_With Self Activation_Network_60,80,0.9993019800245848,0.0,With Self Activation,100.0
80_With Self Activation_Network_61,80,0.9703424582630118,0.0,With Self Activation,100.0
80_With Self Activation_Network_62,80,0.9626806301338744,0.0,With Self Activation,100.0
80_With Self Activation_Network_63,80,0.9987302794495216,0.0,With Self Activation,100.0
80_With Self Activation_Network_64,80,0.8561068744977759,0.0,With Self Activation,100.0
80_With Self Activation_Network_65,80,0.8780265362583543,0.0,With Self Activation,100.0
80_With Self Activation_Network_66,80,0.9982207212850884,0.0,With Self Activation,100.0
80_With Self Activation_Network_67,80,0.99874999290504,0.0,With Self Activation,100.0
80_With Self Activation_Network_68,80,0.8619957812460942,0.0,With Self Activation,100.0
80_With Self Activation_Network_69,80,0.8564536284723478,0.0,With Self Activation,100.0
80_With Self Activation_Network_70,80,0.937888589767534,0.0,With Self Activation,100.0
80_With Self Activation_Network_71,80,0.9530938949366734,0.0,With Self Activation,100.0
80_With Self Activation_Network_72,80,0.974317674306765,0.0,With Self Activation,100.0
80_With Self Activation_Network_73,80,0.9860367742023464,0.0,With Self Activation,100.0
80_With Self Activation_Network_74,80,0.944058105753724,0.0,With Self Activation,100.0
80_With Self Activation_Network_75,80,0.9995078198853468,0.0,With Self Activation,100.0
80_With Self Activation_Network_76,80,0.7737372839892035,0.0,With Self Activation,100.0
80_With Self Activation_Network_77,80,0.8584206814644184,0.0,With Self Activation,100.0
80_With Self Activation_Network_78,80,0.7890062024797153,0.0,With Self Activation,100.0
80_With Self Activation_Network_79,80,0.8070075662178291,0.0,With Self Activation,100.0
80_With Self Activation_Network_80,80,0.9829934946957124,0.0,With Self Activation,100.0
80_With Self Activation_Network_81,80,1.0,0.0,With Self Activation,100.0
80_With Self Activation_Network_82,80,0.7950337853207788,0.0,With Self Activation,100.0
80_With Self Activation_Network_83,80,0.9959074169222952,0.0,With Self Activation,100.0
80_With Self Activation_Network_84,80,0.9523778671026246,0.0,With Self Activation,100.0
80_With Self Activation_Network_85,80,0.925083511959594,0.0,With Self Activation,100.0
80_With Self Activation_Network_86,80,0.8008256252454798,0.0,With Self Activation,100.0
80_With Self Activation_Network_87,80,0.8509071932008966,0.0,With Self Activation,100.0
80_With Self Activation_Network_88,80,0.9979732944454,0.0,With Self Activation,100.0
80_With Self Activation_Network_89,80,0.9954548363997924,0.0,With Self Activation,100.0
80_With Self Activation_Network_90,80,0.8787947996122097,0.0,With Self Activation,100.0
80_With Self Activation_Network_91,80,0.9038007886860262,0.0,With Self Activation,100.0
80_With Self Activation_Network_92,80,0.9085576896888992,0.0,With Self Activation,100.0
80_With Self Activation_Network_93,80,0.9991808382502932,0.0,With Self Activation,100.0
80_With Self Activation_Network_94,80,0.9994090754097368,0.0,With Self Activation,100.0
80_With Self Activation_Network_95,80,0.9855114773589878,0.0,With Self Activation,100.0
80_With Self Activation_Network_96,80,0.9748064150801076,0.0,With Self Activation,100.0
80_With Self Activation_Network_97,80,0.9949415578709484,0.0,With Self Activation,100.0
80_With Self Activation_Network_98,80,0.9981282344563676,0.0,With Self Activation,100.0
80_With Self Activation_Network_99,80,0.9968847711581026,0.0,With Self Activation,100.0
60_With Self Activation_Network_0,60,-0.9999562433126638,0.9730766666666668,With Self Activation,0.0
60_With Self Activation_Network_1,60,-0.9993914690742284,0.92782,With Self Activation,0.0
60_With Self Activation_Network_2,60,-0.9999876631743624,0.9762433333333334,With Self Activation,0.0
60_With Self Activation_Network_3,60,-0.9999999717292892,0.9975699999999998,With Self Activation,0.0
60_With Self Activation_Network_4,60,-0.9999718811263796,0.9710566666666668,With Self Activation,0.0
60_With Self Activation_Network_5,60,-0.9999999263884428,0.9966566666666664,With Self Activation,0.0
60_With Self Activation_Network_6,60,-1.0,0.9961533333333332,With Self Activation,0.0
60_With Self Activation_Network_7,60,-0.9999998546950462,0.99582,With Self Activation,0.0
60_With Self Activation_Network_8,60,-0.9999999611763292,0.9972966666666666,With Self Activation,0.0
60_With Self Activation_Network_9,60,-0.9999848481513424,0.98047,With Self Activation,0.0
60_With Self Activation_Network_10,60,-1.0,0.9888533333333333,With Self Activation,0.0
60_With Self Activation_Network_11,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_12,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_13,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_14,60,-0.9999967767592134,0.9882233333333336,With Self Activation,0.0
60_With Self Activation_Network_15,60,-0.9999991456181062,0.9924433333333332,With Self Activation,0.0
60_With Self Activation_Network_16,60,-1.0,0.9892833333333332,With Self Activation,0.0
60_With Self Activation_Network_17,60,-0.9999954101373764,0.9867366666666668,With Self Activation,0.0
60_With Self Activation_Network_18,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_19,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_20,60,-0.9997058913585064,0.9436233333333331,With Self Activation,0.0
60_With Self Activation_Network_21,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_22,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_23,60,-0.9999919419277716,0.9849166666666668,With Self Activation,0.0
60_With Self Activation_Network_24,60,-0.9999848844217276,0.9802366666666666,With Self Activation,0.0
60_With Self Activation_Network_25,60,-0.9999971284625844,0.9880799999999998,With Self Activation,0.0
60_With Self Activation_Network_26,60,-0.9999478441160028,0.9706033333333332,With Self Activation,0.0
60_With Self Activation_Network_27,60,-0.99998749746171,0.9811366666666664,With Self Activation,0.0
60_With Self Activation_Network_28,60,-0.9998329728964356,0.9554266666666666,With Self Activation,0.0
60_With Self Activation_Network_29,60,-0.9999859983793272,0.98111,With Self Activation,0.0
60_With Self Activation_Network_30,60,-0.9999993426650288,0.9930666666666664,With Self Activation,0.0
60_With Self Activation_Network_31,60,-0.9999926390489062,0.9843766666666668,With Self Activation,0.0
60_With Self Activation_Network_32,60,-0.999973973302858,0.9736033333333332,With Self Activation,0.0
60_With Self Activation_Network_33,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_34,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_35,60,-0.999966057134061,0.97438,With Self Activation,0.0
60_With Self Activation_Network_36,60,-0.9999954402150628,0.98325,With Self Activation,0.0
60_With Self Activation_Network_37,60,-0.999996527280591,0.9887366666666668,With Self Activation,0.0
60_With Self Activation_Network_38,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_39,60,-0.9999996338742416,0.9943033333333332,With Self Activation,0.0
60_With Self Activation_Network_40,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_41,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_42,60,-0.9999984496639543,0.9913666666666664,With Self Activation,0.0
60_With Self Activation_Network_43,60,-0.9999998696813828,0.9959666666666668,With Self Activation,0.0
60_With Self Activation_Network_44,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_45,60,-0.9999584328553198,0.9741133333333332,With Self Activation,0.0
60_With Self Activation_Network_46,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_47,60,-0.9998838175639756,0.9606133333333332,With Self Activation,0.0
60_With Self Activation_Network_48,60,-1.0,1.0,With Self Activation,0.0
